welfare,years_above_temperature_threshold,welfare_loss_damage,welfare_loss_abatement,policy
450.30025191606217,217.0,194.4237419748168,144.28249802541563,moderate_abatement
451.8446883126884,217.0,154.55858994154306,144.28249802541563,moderate_abatement
51.69957168800217,217.0,7898.97551735,275.6341416141889,moderate_abatement
51.63218412546814,217.0,8050.363930950932,275.6341416141889,moderate_abatement
125.21280954810186,217.0,8519.180338900489,1025.0497128730724,moderate_abatement
879.2204591745622,217.0,355.6658832980771,240.9381005793772,moderate_abatement
323.86537549678053,217.0,8664.86075840233,4446.305128957669,moderate_abatement
322.5296768492226,217.0,8837.50828480274,4446.305128957669,moderate_abatement
73.08244709911587,217.0,8119.453859063988,442.59608352409657,moderate_abatement
451.0683813383474,217.0,178.96287054573415,144.28249802541563,moderate_abatement
125.21280954810186,217.0,8519.180338900489,1025.0497128730724,moderate_abatement
51.63218412546814,217.0,8050.363930950932,275.6341416141889,moderate_abatement
51.69957168800217,217.0,7898.97551735,275.6341416141889,moderate_abatement
296.02266564405676,217.0,112.04132874611575,102.2015542782451,moderate_abatement
450.30025191606217,217.0,194.4237419748168,144.28249802541563,moderate_abatement
451.8446883126884,217.0,154.55858994154306,144.28249802541563,moderate_abatement
73.01673360432665,217.0,8245.424812407453,442.59608352409657,moderate_abatement
321.8652014364841,217.0,9082.652743277908,4446.305128957669,moderate_abatement
451.8446883126884,217.0,154.55858994154306,144.28249802541563,moderate_abatement
2692.597379558287,217.0,1280.3082878049,558.2709001038631,moderate_abatement
321.8652014364841,217.0,9082.652743277908,4446.305128957669,moderate_abatement
323.19643444673596,217.0,8729.294227193666,4446.305128957669,moderate_abatement
163.7257151944426,217.0,516.146838040547,346.0829658664259,moderate_abatement
163.52127304662775,217.0,566.448798109453,346.0829658664259,moderate_abatement
398.05699257559957,217.0,999.8946009693304,995.9218058695157,moderate_abatement
1008.6681002217103,217.0,49.75445282652646,46.74148306938643,moderate_abatement
163.52127304662775,217.0,566.448798109453,346.0829658664259,moderate_abatement
258.7977705171757,217.0,12.55528780629334,14.157677111899558,moderate_abatement
1008.6681002217103,217.0,49.75445282652646,46.74148306938643,moderate_abatement
987.6579625601103,217.0,147.16833147651707,46.74148306938643,moderate_abatement
399.3368680995629,217.0,888.9188573399367,995.9218058695157,moderate_abatement
398.05699257559957,217.0,999.8946009693304,995.9218058695157,moderate_abatement
1008.6681002217103,217.0,49.75445282652646,46.74148306938643,moderate_abatement
258.7977705171757,217.0,12.55528780629334,14.157677111899558,moderate_abatement
51.63218412546814,217.0,8050.363930950932,275.6341416141889,moderate_abatement
125.21280954810186,217.0,8519.180338900489,1025.0497128730724,moderate_abatement
879.2204591745622,217.0,355.6658832980771,240.9381005793772,moderate_abatement
874.1351451202877,217.0,442.03928971930424,240.9381005793772,moderate_abatement
998.0317573890225,217.0,105.64198237851618,46.74148306938643,moderate_abatement
398.69854348082856,217.0,927.3339305299723,995.9218058695157,moderate_abatement
399.97197059535716,217.0,863.3912710737612,995.9218058695157,moderate_abatement
163.8275703180044,217.0,504.48272376887627,346.0829658664259,moderate_abatement
871.6466182295148,217.0,466.65420894385153,240.9381005793772,moderate_abatement
876.6594888336197,217.0,408.6876665911193,240.9381005793772,moderate_abatement
125.38140304730808,217.0,8357.502537444028,1025.0497128730724,moderate_abatement
51.66585231407489,217.0,7945.489829780899,275.6341416141889,moderate_abatement
296.34499942058903,217.0,102.76741674844034,102.2015542782451,moderate_abatement
51.66585231407489,217.0,7945.489829780899,275.6341416141889,moderate_abatement
125.38140304730808,217.0,8357.502537444028,1025.0497128730724,moderate_abatement
125.71994907764702,217.0,8243.144912204283,1025.0497128730724,moderate_abatement
435.7703199891455,217.0,15.629823533297468,22.370468947776843,moderate_abatement
